Make,Type,Price,Region,Gear_Type,Origin,Options,Engine_Size,Mileage,Negotiable,CarAge
Toyota,Land Cruiser 70,11.661345470088502,Riyadh,0,Gulf Arabic,Semi Full,4.0,131592,0,7
Toyota,Land Cruiser 70,11.661345470088502,Riyadh,0,Gulf Arabic,Semi Full,4.0,131592,0,7
Toyota,Land Cruiser 70,11.59910316121128,Riyadh,0,Saudi,Standard,4.0,86852,0,8
Toyota,Land Cruiser 70,11.59910316121128,Riyadh,0,Saudi,Standard,4.0,86852,0,8
Toyota,Land Cruiser 70,11.461632170582678,Riyadh,0,Saudi,Standard,4.0,94000,0,14
Toyota,Land Cruiser 70,11.461632170582678,Riyadh,0,Saudi,Standard,4.0,94000,0,14
Toyota,Land Cruiser 70,11.407564949312402,Riyadh,0,Gulf Arabic,Semi Full,4.0,177000,0,10
Toyota,Land Cruiser 70,11.407564949312402,Riyadh,0,Gulf Arabic,Semi Full,4.0,177000,0,10
Toyota,Land Cruiser 70,11.407564949312402,Riyadh,0,Saudi,Full,4.0,89000,0,7
Toyota,Land Cruiser 70,11.289781913656018,Makkah,0,Saudi,Full,2.6,180000,0,11
Toyota,Land Cruiser 70,11.289781913656018,Riyadh,0,Saudi,Semi Full,4.0,360538,0,11
Toyota,Land Cruiser 70,11.289781913656018,Makkah,0,Saudi,Full,2.6,180000,0,11
Toyota,Land Cruiser 70,11.225243392518447,Riyadh,0,Saudi,Semi Full,4.0,327193,0,14
Toyota,Land Cruiser 70,11.225243392518447,Riyadh,0,Saudi,Semi Full,4.0,327193,0,14
Toyota,Land Cruiser 70,11.156250521031495,Aseer,0,Saudi,Standard,4.5,239,0,20
Toyota,Land Cruiser 70,11.141861783579396,Dammam,0,Saudi,Semi Full,4.0,70000,0,12
Toyota,Land Cruiser 70,11.141861783579396,Riyadh,0,Saudi,Standard,1.6,230000,0,23
Toyota,Land Cruiser 70,11.141861783579396,Dammam,0,Saudi,Semi Full,4.0,70000,0,12
Toyota,Land Cruiser 70,11.141861783579396,Riyadh,0,Saudi,Standard,1.6,230000,0,23
Toyota,Land Cruiser 70,11.097410021008562,Tabouk,0,Gulf Arabic,Semi Full,4.0,286000,0,14
Toyota,Land Cruiser 70,10.968198289528557,Hail,0,Saudi,Semi Full,4.0,352500,0,15
Toyota,Land Cruiser 70,10.968198289528557,Hail,0,Saudi,Semi Full,4.0,352500,0,15
Toyota,Land Cruiser 70,10.404262840448617,Al-Baha,0,Saudi,Semi Full,2.7,250,0,20
Toyota,Land Cruiser 70,9.798127036878302,Riyadh,0,Saudi,Standard,4.0,400000,0,48
Toyota,Land Cruiser 70,9.798127036878302,Riyadh,0,Saudi,Standard,4.0,400000,0,48
Toyota,Land Cruiser 70,9.546812608597396,Dammam,0,Saudi,Standard,3.8,300000,0,43
Toyota,Land Cruiser 70,9.546812608597396,Dammam,0,Saudi,Standard,3.8,300000,0,43
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Semi Full,4.0,280,1,14
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Standard,4.0,189,1,14
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Semi Full,4.0,176000,1,11
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Semi Full,4.0,300,1,15
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Gulf Arabic,Semi Full,4.0,100,1,10
Toyota,Land Cruiser 70,11.134282407905264,Taef,0,Saudi,Full,6.0,10000,1,43
Toyota,Land Cruiser 70,11.134282407905264,Dammam,0,Saudi,Standard,4.0,49900,1,10
Toyota,Land Cruiser 70,11.134282407905264,Riyadh,0,Saudi,Full,4.0,15000,1,10
Toyota,Land Cruiser 70,11.134282407905264,Aseer,0,Gulf Arabic,Full,4.5,127430,1,10
Toyota,Land Cruiser 70,11.134282407905264,Hail,0,Saudi,Semi Full,4.0,45497,1,8
Toyota,Land Cruiser 70,11.134282407905264,Riyadh,0,Saudi,Full,4.0,186000,1,11
Toyota,Land Cruiser 70,11.134282407905264,Al-Medina,0,Other,Full,4.0,189,1,8
Toyota,Land Cruiser 70,11.134282407905264,Al-Medina,0,Saudi,Semi Full,2.7,182000,1,10
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Gulf Arabic,Semi Full,1.0,150,1,13
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Full,4.0,70250,1,8
Toyota,Land Cruiser 70,11.134282407905264,Qassim,0,Saudi,Semi Full,4.0,330,1,15
Toyota,Land Cruiser 70,11.134282407905264,Qassim,0,Saudi,Standard,4.0,168000,1,19
Toyota,Land Cruiser 70,11.134282407905264,Makkah,0,Saudi,Standard,4.0,200000,1,44
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Standard,4.0,189,1,14
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Gulf Arabic,Semi Full,4.0,100,1,10
Toyota,Land Cruiser 70,11.134282407905264,Riyadh,0,Saudi,Full,4.0,15000,1,10
Toyota,Land Cruiser 70,11.134282407905264,Qassim,0,Saudi,Standard,4.0,168000,1,19
Toyota,Land Cruiser 70,11.134282407905264,Hail,0,Gulf Arabic,Semi Full,4.0,413,1,16
Toyota,Land Cruiser 70,11.134282407905264,Taef,0,Saudi,Full,6.0,10000,1,43
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Full,4.0,70250,1,8
Toyota,Land Cruiser 70,11.134282407905264,Dammam,0,Saudi,Standard,4.0,49900,1,10
Toyota,Land Cruiser 70,11.134282407905264,Al-Medina,0,Saudi,Semi Full,2.7,182000,1,10
Toyota,Land Cruiser 70,11.134282407905264,Aseer,0,Gulf Arabic,Full,4.5,127430,1,10
Toyota,Land Cruiser 70,11.134282407905264,Hail,0,Saudi,Semi Full,4.0,45497,1,8
Toyota,Land Cruiser 70,11.134282407905264,Hail,0,Gulf Arabic,Semi Full,4.0,375000,1,17
Toyota,Land Cruiser 70,11.134282407905264,Qassim,0,Saudi,Semi Full,4.0,330,1,15
Toyota,Land Cruiser 70,11.134282407905264,Riyadh,0,Saudi,Full,4.0,186000,1,11
Toyota,Land Cruiser 70,11.134282407905264,Najran,0,Gulf Arabic,Semi Full,4.0,300,1,15
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Semi Full,4.0,300,1,15
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Semi Full,4.0,280,1,14
Toyota,Land Cruiser 70,11.134282407905264,Riyadh,0,Gulf Arabic,Semi Full,2.5,130000,1,7
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Gulf Arabic,Semi Full,1.0,150,1,13
Toyota,Land Cruiser 70,11.134282407905264,Al-Medina,0,Other,Full,4.0,189,1,8
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Saudi,Semi Full,4.0,176000,1,11
Toyota,Land Cruiser 70,11.134282407905264,Tabouk,0,Gulf Arabic,Semi Full,1.7,29000,1,7
Toyota,Land Cruiser Pickup,12.072541252905651,Riyadh,0,Gulf Arabic,Full,4.0,1519,0,5
Toyota,Land Cruiser Pickup,12.072541252905651,Riyadh,0,Gulf Arabic,Full,4.0,1519,0,5
Toyota,Land Cruiser Pickup,11.951180395901384,Riyadh,0,Saudi,Full,4.0,31888,0,6
Toyota,Land Cruiser Pickup,11.898187865760873,Dammam,0,Saudi,Full,4.0,28000,0,8
Toyota,Land Cruiser Pickup,11.898187865760873,Dammam,0,Saudi,Full,4.0,28000,0,8
Toyota,Land Cruiser Pickup,11.894780707439258,Riyadh,0,Saudi,Full,4.0,7456,0,5
Toyota,Land Cruiser Pickup,11.894780707439258,Riyadh,0,Saudi,Full,4.0,7456,0,5
Toyota,Land Cruiser Pickup,11.84939770159144,Dammam,0,Saudi,Full,4.0,18000,0,6
Toyota,Land Cruiser Pickup,11.83862560460953,Riyadh,0,Saudi,Full,4.0,58428,0,7
Toyota,Land Cruiser Pickup,11.83862560460953,Riyadh,0,Saudi,Full,4.0,58428,0,7
Toyota,Land Cruiser Pickup,11.736069016284437,Dammam,0,Saudi,Full,4.0,75000,0,8
Toyota,Land Cruiser Pickup,11.736069016284437,Aseer,0,Saudi,Semi Full,4.0,7000,0,5
Toyota,Land Cruiser Pickup,11.719939634354555,Riyadh,0,Saudi,Full,4.0,81499,0,8
Toyota,Land Cruiser Pickup,11.719939634354555,Riyadh,0,Saudi,Full,4.0,81499,0,8
Toyota,Land Cruiser Pickup,11.711776323715394,Qassim,0,Gulf Arabic,Standard,4.0,25471,0,9
Toyota,Land Cruiser Pickup,11.711776323715394,Qassim,0,Gulf Arabic,Standard,4.0,25471,0,9
Toyota,Land Cruiser Pickup,11.652687407345388,Jeddah,0,Saudi,Full,4.0,26000,0,10
Toyota,Land Cruiser Pickup,11.652687407345388,Jeddah,0,Saudi,Full,4.0,26000,0,10
Toyota,Land Cruiser Pickup,11.56171562913966,Riyadh,0,Saudi,Standard,4.0,98000,0,8
Toyota,Land Cruiser Pickup,11.56171562913966,Riyadh,0,Saudi,Standard,4.0,98000,0,8
Toyota,Land Cruiser Pickup,11.542484267211773,Jeddah,0,Saudi,Full,4.0,73000,0,13
Toyota,Land Cruiser Pickup,11.512925464970229,Dammam,0,Gulf Arabic,Semi Full,4.0,214000,0,10
Toyota,Land Cruiser Pickup,11.461632170582678,Tabouk,0,Saudi,Semi Full,4.0,96000,0,11
Toyota,Land Cruiser Pickup,11.461632170582678,Jeddah,0,Saudi,Full,4.0,67000,0,7
Toyota,Land Cruiser Pickup,11.461632170582678,Riyadh,0,Saudi,Semi Full,4.0,243000,0,10
Toyota,Land Cruiser Pickup,11.461632170582678,Tabouk,0,Saudi,Semi Full,4.0,96000,0,11
Toyota,Land Cruiser Pickup,11.461632170582678,Jeddah,0,Saudi,Full,4.0,67000,0,7
Toyota,Land Cruiser Pickup,11.461632170582678,Dammam,0,Gulf Arabic,Semi Full,4.0,223000,0,10
Toyota,Land Cruiser Pickup,11.461632170582678,Riyadh,0,Saudi,Semi Full,4.0,243000,0,10
Toyota,Land Cruiser Pickup,11.44571671527678,Riyadh,0,Gulf Arabic,Full,4.0,243038,0,10
Toyota,Land Cruiser Pickup,11.44571671527678,Riyadh,0,Gulf Arabic,Full,4.0,243038,0,10
Toyota,Land Cruiser Pickup,11.407564949312402,Riyadh,0,Saudi,Full,4.0,203843,0,11
Toyota,Land Cruiser Pickup,11.407564949312402,Dammam,0,Saudi,Semi Full,4.0,157000,0,11
Toyota,Land Cruiser Pickup,11.407564949312402,Riyadh,0,Saudi,Full,4.0,203843,0,11
Toyota,Land Cruiser Pickup,11.407564949312402,Dammam,0,Saudi,Semi Full,4.0,157000,0,11
Toyota,Land Cruiser Pickup,11.350406535472453,Riyadh,0,Saudi,Semi Full,4.0,105154,0,13
Toyota,Land Cruiser Pickup,11.350406535472453,Dammam,0,Gulf Arabic,Full,4.0,315,0,10
Toyota,Land Cruiser Pickup,11.350406535472453,Dammam,0,Gulf Arabic,Full,4.0,315,0,10
Toyota,Land Cruiser Pickup,11.350406535472453,Aseer,0,Gulf Arabic,Full,4.0,99000,0,12
Toyota,Land Cruiser Pickup,11.350406535472453,Riyadh,0,Saudi,Semi Full,4.0,105154,0,13
Toyota,Land Cruiser Pickup,11.198214720130528,Al-Medina,0,Saudi,Standard,6.0,192000,0,12
Toyota,Land Cruiser Pickup,11.198214720130528,Al-Medina,0,Saudi,Standard,6.0,192000,0,12
Toyota,Land Cruiser Pickup,11.184421397998193,Riyadh,0,Saudi,Semi Full,3.0,175000,0,12
Toyota,Land Cruiser Pickup,11.184421397998193,Riyadh,0,Saudi,Semi Full,3.0,175000,0,12
Toyota,Land Cruiser Pickup,11.082142548877775,Qassim,0,Gulf Arabic,Semi Full,4.0,232,0,11
Toyota,Land Cruiser Pickup,11.082142548877775,Qassim,0,Gulf Arabic,Semi Full,4.0,232,0,11
Toyota,Land Cruiser Pickup,11.082142548877775,Riyadh,0,Gulf Arabic,Semi Full,4.0,333000,0,14
Toyota,Land Cruiser Pickup,11.002099841204238,Jubail,0,Saudi,Semi Full,4.0,260000,0,11
Toyota,Land Cruiser Pickup,11.002099841204238,Jubail,0,Saudi,Semi Full,4.0,260000,0,11
Toyota,Land Cruiser Pickup,10.915088464214607,Dammam,0,Saudi,Standard,4.0,406000,0,20
Toyota,Land Cruiser Pickup,10.915088464214607,Dammam,0,Saudi,Standard,4.0,406000,0,20
Toyota,Land Cruiser Pickup,9.903487552536127,Al-Namas,0,Saudi,Standard,1.0,388528,0,39
Toyota,Land Cruiser Pickup,9.615805480084347,Aseer,0,Saudi,Standard,1.5,2580,0,43
Toyota,Land Cruiser Pickup,9.615805480084347,Aseer,0,Saudi,Standard,1.5,2580,0,43
Toyota,Land Cruiser Pickup,11.436487087221792,Dammam,0,Gulf Arabic,Full,4.0,182000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Jubail,0,Gulf Arabic,Semi Full,4.6,169000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Other,Standard,4.0,280000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Dammam,0,Gulf Arabic,Full,4.0,315000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Full,4.0,172,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Medina,0,Saudi,Semi Full,4.8,198000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Hail,0,Saudi,Full,4.5,420,1,25
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Full,4.0,200,1,5
Toyota,Land Cruiser Pickup,11.436487087221792,Jeddah,0,Saudi,Semi Full,4.0,118000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Taef,0,Gulf Arabic,Semi Full,4.5,557,1,22
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Standard,4.0,287808,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Semi Full,4.0,185000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Medina,0,Gulf Arabic,Full,4.0,219078,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Unknown,Full,4.0,300000,1,29
Toyota,Land Cruiser Pickup,11.436487087221792,Makkah,0,Saudi,Standard,4.0,160,1,18
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Semi Full,4.0,300000,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Other,Semi Full,5.0,184,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Jeddah,0,Gulf Arabic,Full,9.0,30000,1,6
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Ahsa,0,Gulf Arabic,Full,4.0,282000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Full,4.0,300000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Full,4.6,70000,1,7
Toyota,Land Cruiser Pickup,11.436487087221792,Qassim,0,Gulf Arabic,Semi Full,4.0,300,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Aseer,0,Unknown,Full,4.0,270000,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Semi Full,4.0,66000,1,11
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Baha,0,Other,Standard,4.0,44000,1,46
Toyota,Land Cruiser Pickup,11.436487087221792,Jazan,0,Saudi,Standard,4.0,144928,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Full,4.0,410,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Makkah,0,Gulf Arabic,Full,4.0,410,1,16
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Semi Full,4.6,284,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Full,4.0,200,1,5
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Medina,0,Gulf Arabic,Full,4.0,219078,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Jeddah,0,Gulf Arabic,Full,9.0,30000,1,6
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Full,4.0,300000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Semi Full,4.0,66000,1,11
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Medina,0,Saudi,Semi Full,4.7,239000,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Gulf Arabic,Semi Full,4.0,370000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Standard,4.0,287808,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Makkah,0,Saudi,Standard,4.0,160,1,18
Toyota,Land Cruiser Pickup,11.436487087221792,Makkah,0,Gulf Arabic,Full,4.0,410,1,16
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Baha,0,Other,Standard,4.0,44000,1,46
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Unknown,Full,4.0,242000,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Semi Full,4.0,185000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Gulf Arabic,Full,4.0,125000,1,8
Toyota,Land Cruiser Pickup,11.436487087221792,Jubail,0,Gulf Arabic,Semi Full,4.6,169000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Medina,0,Saudi,Semi Full,4.8,198000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Other,Standard,4.0,280000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Jeddah,0,Saudi,Semi Full,4.0,118000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Semi Full,4.0,300000,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Gulf Arabic,Full,4.0,410,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Dammam,0,Gulf Arabic,Full,4.0,315000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Semi Full,6.0,36000,1,6
Toyota,Land Cruiser Pickup,11.436487087221792,Taef,0,Gulf Arabic,Semi Full,4.5,557,1,22
Toyota,Land Cruiser Pickup,11.436487087221792,Aseer,0,Saudi,Semi Full,6.0,219,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Ahsa,0,Gulf Arabic,Full,4.0,282000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Dammam,0,Gulf Arabic,Full,4.0,180000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Tabouk,0,Saudi,Full,4.0,400,1,16
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Jouf,0,Gulf Arabic,Full,4.0,100000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Unknown,Full,4.0,300000,1,29
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Full,4.6,70000,1,7
Toyota,Land Cruiser Pickup,11.436487087221792,Najran,0,Saudi,Full,4.0,36000,1,7
Toyota,Land Cruiser Pickup,11.436487087221792,Aseer,0,Unknown,Full,4.0,270000,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Other,Semi Full,5.0,184,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Dammam,0,Gulf Arabic,Full,4.0,182000,1,12
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Gulf Arabic,Semi Full,4.0,209000,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Semi Full,6.0,41000,1,16
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Gulf Arabic,Full,1.7,12500,1,5
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Full,4.0,172,1,13
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Unknown,Full,4.0,95000,1,29
Toyota,Land Cruiser Pickup,11.436487087221792,Hail,0,Saudi,Full,4.5,420,1,25
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Gulf Arabic,Full,4.0,94000,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Saudi,Semi Full,4.6,284,1,10
Toyota,Land Cruiser Pickup,11.436487087221792,Jazan,0,Saudi,Standard,4.0,144928,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Qassim,0,Gulf Arabic,Semi Full,4.0,300,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Riyadh,0,Other,Full,1.7,13058,1,11
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Jouf,0,Saudi,Standard,6.0,130,1,14
Toyota,Land Cruiser Pickup,11.436487087221792,Al-Jouf,0,Saudi,Full,6.0,195000,1,12
Toyota,Other,11.309621304982276,Tabouk,1,Saudi,Semi Full,2.7,380,1,12
Toyota,Other,11.309621304982276,Riyadh,0,Saudi,Standard,2.5,420,1,13
Toyota,Prado,12.066810578196666,Jeddah,1,Saudi,Full,4.0,8000,0,6
Toyota,Prado,12.066810578196666,Dammam,1,Saudi,Semi Full,4.0,3000,0,5
Toyota,Prado,12.066810578196666,Jeddah,1,Saudi,Full,4.0,8000,0,6
Toyota,Prado,12.061046873479915,Dammam,1,Saudi,Semi Full,4.0,17000,0,6
Toyota,Prado,12.061046873479915,Dammam,1,Saudi,Semi Full,4.0,17000,0,6
Toyota,Prado,12.05524975579559,Qassim,1,Saudi,Semi Full,4.0,7000,0,6
Toyota,Prado,11.998433280751929,Riyadh,1,Gulf Arabic,Full,4.0,19054,0,7
Toyota,Prado,11.998433280751929,Riyadh,1,Gulf Arabic,Full,4.0,19054,0,7
Toyota,Prado,11.938193200374572,Riyadh,0,Saudi,Semi Full,2.7,5000,0,6
Toyota,Prado,11.938193200374572,Riyadh,1,Saudi,Semi Full,2.7,5000,0,6
Toyota,Prado,11.925035115797062,Dammam,0,Gulf Arabic,Full,4.0,89000,0,7
Toyota,Prado,11.925035115797062,Riyadh,0,Gulf Arabic,Full,4.0,58000,0,7
Toyota,Prado,11.925035115797062,Riyadh,0,Gulf Arabic,Full,4.0,39000,0,9
Toyota,Prado,11.925035115797062,Riyadh,1,Gulf Arabic,Full,4.0,39000,0,9
Toyota,Prado,11.925035115797062,Dammam,1,Gulf Arabic,Full,4.0,89000,0,7
Toyota,Prado,11.925035115797062,Riyadh,1,Gulf Arabic,Full,4.0,58000,0,7
Toyota,Prado,11.925035115797062,Riyadh,1,Gulf Arabic,Full,4.7,65000,0,7
Toyota,Prado,11.918390573078392,Riyadh,0,Saudi,Semi Full,4.0,56000,0,8
Toyota,Prado,11.918390573078392,Khobar,1,Saudi,Semi Full,4.0,74000,0,8
Toyota,Prado,11.918390573078392,Khobar,1,Saudi,Semi Full,4.0,74000,0,8
Toyota,Prado,11.918390573078392,Riyadh,1,Saudi,Semi Full,4.0,56000,0,8
Toyota,Prado,11.918390573078392,Hafar Al-Batin,1,Saudi,Semi Full,2.7,4600,0,5
Toyota,Prado,11.915051671812877,Riyadh,1,Gulf Arabic,Full,4.0,82000,0,7
Toyota,Prado,11.915051671812877,Riyadh,1,Gulf Arabic,Full,4.0,82000,0,7
Toyota,Prado,11.911701584927597,Riyadh,1,Gulf Arabic,Full,4.0,82000,0,7
Toyota,Prado,11.911701584927597,Riyadh,1,Gulf Arabic,Full,4.0,82000,0,7
Toyota,Prado,11.870599909242044,Dammam,0,Gulf Arabic,Semi Full,4.0,19000,0,8
Toyota,Prado,11.870599909242044,Dammam,1,Gulf Arabic,Semi Full,4.0,19000,0,8
Toyota,Prado,11.863582336583399,Dammam,0,Gulf Arabic,Semi Full,4.0,80000,0,8
Toyota,Prado,11.863582336583399,Dammam,1,Gulf Arabic,Semi Full,4.0,80000,0,8
Toyota,Prado,11.84939770159144,Riyadh,0,Gulf Arabic,Semi Full,4.0,24000,0,8
Toyota,Prado,11.84939770159144,Riyadh,1,Gulf Arabic,Semi Full,4.0,24000,0,8
Toyota,Prado,11.842229212112828,Dammam,0,Gulf Arabic,Semi Full,4.0,77000,0,8
Toyota,Prado,11.842229212112828,Dammam,1,Gulf Arabic,Semi Full,4.0,79000,0,8
Toyota,Prado,11.842229212112828,Dammam,1,Gulf Arabic,Semi Full,4.0,77000,0,8
Toyota,Prado,11.835008964139341,Jeddah,1,Gulf Arabic,Standard,4.0,90000,0,8
Toyota,Prado,11.835008964139341,Jeddah,1,Gulf Arabic,Standard,4.0,90000,0,8
Toyota,Prado,11.827736204810263,Qassim,0,Saudi,Semi Full,4.0,131000,0,8
Toyota,Prado,11.827736204810263,Qassim,1,Saudi,Semi Full,4.0,131000,0,8
Toyota,Prado,11.813030057420567,Al-Ahsa,1,Gulf Arabic,Semi Full,4.0,78000,0,8
Toyota,Prado,11.813030057420567,Al-Ahsa,1,Gulf Arabic,Semi Full,4.0,78000,0,8
Toyota,Prado,11.790557201568507,Riyadh,0,Saudi,Semi Full,4.0,138000,0,9
Toyota,Prado,11.790557201568507,Riyadh,1,Saudi,Semi Full,4.0,138000,0,9
Toyota,Prado,11.786762130599957,Riyadh,0,Gulf Arabic,Semi Full,4.0,39000,0,8
Toyota,Prado,11.786762130599957,Riyadh,1,Gulf Arabic,Semi Full,4.0,39000,0,8
Toyota,Prado,11.77528972943772,Hafar Al-Batin,0,Gulf Arabic,Semi Full,1.0,95000,0,9
Toyota,Prado,11.77528972943772,Dammam,0,Gulf Arabic,Semi Full,4.0,92000,0,8
Toyota,Prado,11.77528972943772,Jubail,1,Saudi,Full,1.6,55000,0,11
Toyota,Prado,11.77528972943772,Jubail,1,Saudi,Full,1.6,55000,0,11
Toyota,Prado,11.77528972943772,Dammam,1,Gulf Arabic,Semi Full,4.0,92000,0,8
Toyota,Prado,11.77528972943772,Hafar Al-Batin,1,Gulf Arabic,Semi Full,1.0,95000,0,9
Toyota,Prado,11.759785542901755,Dammam,0,Saudi,Full,4.0,69900,0,10
Toyota,Prado,11.759785542901755,Dammam,1,Saudi,Full,4.0,69900,0,10
Toyota,Prado,11.759785542901755,Khobar,1,Gulf Arabic,Semi Full,4.0,125000,0,8
Toyota,Prado,11.751942365440728,Riyadh,1,Gulf Arabic,Semi Full,4.0,86000,0,8
Toyota,Prado,11.751942365440728,Riyadh,1,Gulf Arabic,Semi Full,4.0,86000,0,8
Toyota,Prado,11.751942365440728,Riyadh,1,Saudi,Standard,4.1,97000,0,8
Toyota,Prado,11.744037185933616,Riyadh,0,Gulf Arabic,Semi Full,4.0,67357,0,9
Toyota,Prado,11.744037185933616,Riyadh,1,Gulf Arabic,Semi Full,4.0,67357,0,9
Toyota,Prado,11.736069016284437,Al-Ahsa,1,Gulf Arabic,Full,4.0,140000,0,9
Toyota,Prado,11.736069016284437,Al-Ahsa,1,Gulf Arabic,Full,4.0,140000,0,9
Toyota,Prado,11.70766954176274,Riyadh,0,Gulf Arabic,Semi Full,4.0,179858,0,8
Toyota,Prado,11.70766954176274,Riyadh,1,Gulf Arabic,Semi Full,4.0,179858,0,8
Toyota,Prado,11.695247021764184,Jeddah,0,Saudi,Full,4.0,143000,0,10
Toyota,Prado,11.695247021764184,Jeddah,0,Saudi,Standard,4.0,74000,0,10
Toyota,Prado,11.695247021764184,Al-Medina,1,Saudi,Full,4.0,174000,0,10
Toyota,Prado,11.695247021764184,Al-Medina,1,Saudi,Full,4.0,174000,0,10
Toyota,Prado,11.695247021764184,Jeddah,1,Saudi,Semi Full,2.7,60000,0,10
Toyota,Prado,11.695247021764184,Jeddah,1,Saudi,Standard,4.0,74000,0,10
