Make,Type,Price,Region,Gear_Type,Origin,Options,Year,Engine_Size,Mileage,Negotiable,CarAge
Nissan,Sentra,34465.0,Jeddah,1,Saudi,Standard,2020,1.6,25000,1,6
Nissan,Sentra,34465.0,Al-Medina,1,Saudi,Semi Full,2016,1.6,200000,1,10
Nissan,Sentra,34465.0,Al-Medina,1,Saudi,Semi Full,2020,1.6,96000,1,6
Nissan,Sentra,34465.0,Riyadh,1,Saudi,Standard,2020,1.4,13000,1,6
Nissan,Silvia,0.0,Makkah,0,Saudi,Standard,2012,2.3,53000,1,14
Nissan,Sunny,43000.0,Dammam,1,Saudi,Full,2020,1.5,1300,0,6
Nissan,Sunny,43000.0,Dammam,1,Saudi,Full,2020,1.5,1300,0,6
Nissan,Sunny,34000.0,Dammam,1,Saudi,Standard,2019,1.5,42000,0,7
Nissan,Sunny,33500.0,Jeddah,0,Saudi,Standard,2019,1.5,38920,0,7
Nissan,Sunny,33500.0,Jeddah,0,Saudi,Standard,2019,1.5,56991,0,7
Nissan,Sunny,33500.0,Jeddah,1,Saudi,Standard,2019,1.5,38920,0,7
Nissan,Sunny,33500.0,Jeddah,1,Saudi,Standard,2019,1.5,56991,0,7
Nissan,Sunny,33000.0,Dammam,1,Saudi,Standard,2019,1.5,68000,0,7
Nissan,Sunny,33000.0,Dammam,1,Saudi,Standard,2019,1.5,60700,0,7
Nissan,Sunny,33000.0,Riyadh,1,Saudi,Standard,2020,1.5,8500,0,6
Nissan,Sunny,33000.0,Dammam,1,Saudi,Standard,2019,1.5,68000,0,7
Nissan,Sunny,33000.0,Dammam,1,Saudi,Standard,2019,1.5,60700,0,7
Nissan,Sunny,32000.0,Jeddah,1,Other,Semi Full,2019,1.5,46000,0,7
Nissan,Sunny,32000.0,Jeddah,1,Other,Semi Full,2019,1.5,46000,0,7
Nissan,Sunny,31000.0,Riyadh,1,Saudi,Standard,2018,1.5,52000,0,8
Nissan,Sunny,31000.0,Riyadh,1,Saudi,Standard,2018,1.5,52000,0,8
Nissan,Sunny,30500.0,Riyadh,1,Saudi,Standard,2019,1.5,86871,0,7
Nissan,Sunny,30000.0,Riyadh,0,Saudi,Standard,2018,1.5,43000,0,8
Nissan,Sunny,30000.0,Riyadh,0,Saudi,Semi Full,2018,1.5,58244,0,8
Nissan,Sunny,30000.0,Riyadh,1,Saudi,Semi Full,2018,1.5,58244,0,8
Nissan,Sunny,30000.0,Riyadh,1,Saudi,Semi Full,2019,1.5,116000,0,7
Nissan,Sunny,30000.0,Riyadh,1,Saudi,Standard,2018,1.5,43000,0,8
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,87042,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,93049,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,123291,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,93000,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,85093,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,93049,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,87042,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,85093,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,123291,0,7
Nissan,Sunny,29500.0,Riyadh,1,Saudi,Standard,2019,1.5,93000,0,7
Nissan,Sunny,29000.0,Riyadh,0,Saudi,Standard,2018,1.5,79968,0,8
Nissan,Sunny,29000.0,Riyadh,0,Gulf Arabic,Standard,2019,1.5,92300,0,7
Nissan,Sunny,29000.0,Al-Medina,1,Saudi,Standard,2019,1.5,89000,0,7
Nissan,Sunny,29000.0,Al-Medina,1,Saudi,Standard,2019,1.5,66000,0,7
Nissan,Sunny,29000.0,Riyadh,1,Saudi,Standard,2018,1.5,88000,0,8
Nissan,Sunny,29000.0,Riyadh,1,Saudi,Standard,2018,1.5,79968,0,8
Nissan,Sunny,29000.0,Al-Medina,1,Other,Semi Full,2018,1.5,75000,0,8
Nissan,Sunny,29000.0,Al-Medina,1,Saudi,Standard,2019,1.5,89000,0,7
Nissan,Sunny,29000.0,Al-Medina,1,Saudi,Standard,2019,1.5,66000,0,7
Nissan,Sunny,29000.0,Riyadh,1,Gulf Arabic,Standard,2019,1.5,92300,0,7
Nissan,Sunny,29000.0,Riyadh,1,Saudi,Standard,2018,1.5,88000,0,8
Nissan,Sunny,28500.0,Dammam,0,Saudi,Standard,2018,1.5,94000,0,8
Nissan,Sunny,28500.0,Dammam,0,Saudi,Standard,2019,1.5,77000,0,7
Nissan,Sunny,28500.0,Jeddah,0,Saudi,Standard,2019,1.5,92000,0,7
Nissan,Sunny,28500.0,Dammam,1,Saudi,Standard,2018,1.5,94000,0,8
Nissan,Sunny,28500.0,Jeddah,1,Saudi,Standard,2019,1.5,92000,0,7
Nissan,Sunny,28500.0,Dammam,1,Saudi,Standard,2019,1.5,77000,0,7
Nissan,Sunny,28000.0,Riyadh,1,Saudi,Standard,2018,1.5,69000,0,8
Nissan,Sunny,28000.0,Jeddah,1,Saudi,Standard,2019,1.5,147008,0,7
Nissan,Sunny,28000.0,Riyadh,1,Saudi,Standard,2018,1.5,69000,0,8
Nissan,Sunny,28000.0,Dammam,1,Saudi,Standard,2017,1.5,76672,0,9
Nissan,Sunny,28000.0,Dammam,1,Saudi,Standard,2018,1.5,97000,0,8
Nissan,Sunny,27500.0,Al-Medina,0,Saudi,Standard,2019,1.5,98000,0,7
Nissan,Sunny,27500.0,Riyadh,0,Saudi,Standard,2019,1.5,72418,0,7
Nissan,Sunny,27500.0,Riyadh,1,Saudi,Standard,2019,1.5,98659,0,7
Nissan,Sunny,27500.0,Riyadh,1,Saudi,Standard,2019,1.5,72418,0,7
Nissan,Sunny,27500.0,Riyadh,1,Saudi,Standard,2019,1.5,112963,0,7
Nissan,Sunny,27500.0,Riyadh,1,Saudi,Standard,2019,1.5,55526,0,7
Nissan,Sunny,27500.0,Riyadh,1,Saudi,Standard,2019,1.5,98659,0,7
Nissan,Sunny,27500.0,Riyadh,1,Saudi,Standard,2019,1.5,95623,0,7
Nissan,Sunny,27500.0,Al-Medina,1,Saudi,Standard,2019,1.5,98000,0,7
Nissan,Sunny,27000.0,Riyadh,0,Saudi,Standard,2018,1.5,117081,0,8
Nissan,Sunny,27000.0,Riyadh,1,Saudi,Standard,2017,1.5,145161,0,9
Nissan,Sunny,27000.0,Riyadh,1,Saudi,Standard,2018,1.5,117081,0,8
Nissan,Sunny,27000.0,Tabouk,1,Saudi,Semi Full,2018,1.5,114000,0,8
Nissan,Sunny,26800.0,Riyadh,0,Saudi,Standard,2019,1.5,88564,0,7
Nissan,Sunny,26800.0,Riyadh,0,Saudi,Standard,2019,1.5,105739,0,7
Nissan,Sunny,26800.0,Riyadh,0,Saudi,Standard,2019,1.5,87537,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,99104,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,106007,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,93762,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,87537,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,99104,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,106007,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,88564,0,7
Nissan,Sunny,26800.0,Riyadh,1,Saudi,Standard,2019,1.5,105739,0,7
Nissan,Sunny,26500.0,Riyadh,0,Saudi,Standard,2019,1.5,88795,0,7
Nissan,Sunny,26500.0,Riyadh,1,Saudi,Standard,2019,1.5,71913,0,7
Nissan,Sunny,26500.0,Riyadh,1,Saudi,Standard,2019,1.5,88795,0,7
Nissan,Sunny,26000.0,Riyadh,0,Saudi,Standard,2019,1.5,105509,0,7
Nissan,Sunny,26000.0,Riyadh,0,Saudi,Standard,2019,1.5,96341,0,7
Nissan,Sunny,26000.0,Riyadh,0,Saudi,Standard,2019,1.5,87775,0,7
Nissan,Sunny,26000.0,Dammam,1,Saudi,Standard,2018,1.5,99000,0,8
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,104688,0,7
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,104688,0,7
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,86754,0,7
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,105509,0,7
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,96341,0,7
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,87775,0,7
Nissan,Sunny,26000.0,Riyadh,1,Saudi,Standard,2019,1.5,89136,0,7
Nissan,Sunny,26000.0,Dammam,1,Saudi,Standard,2018,1.5,99000,0,8
Nissan,Sunny,25900.0,Riyadh,1,Saudi,Standard,2018,1.5,106036,0,8
Nissan,Sunny,25500.0,Riyadh,1,Saudi,Standard,2018,1.5,90418,0,8
Nissan,Sunny,25000.0,Riyadh,0,Saudi,Standard,2018,1.5,105499,0,8
Nissan,Sunny,25000.0,Riyadh,1,Saudi,Standard,2018,1.5,92904,0,8
Nissan,Sunny,25000.0,Riyadh,1,Saudi,Standard,2018,1.5,105499,0,8
Nissan,Sunny,25000.0,Dammam,1,Saudi,Standard,2016,1.5,130000,0,10
Nissan,Sunny,25000.0,Riyadh,1,Saudi,Standard,2018,1.5,92904,0,8
Nissan,Sunny,24500.0,Riyadh,0,Saudi,Standard,2017,1.5,152973,0,9
Nissan,Sunny,24500.0,Jeddah,1,Saudi,Standard,2018,1.5,106000,0,8
Nissan,Sunny,24500.0,Al-Medina,1,Saudi,Standard,2017,1.5,58000,0,9
Nissan,Sunny,24500.0,Riyadh,1,Saudi,Standard,2017,1.5,158218,0,9
Nissan,Sunny,24500.0,Riyadh,1,Saudi,Standard,2017,1.5,152973,0,9
Nissan,Sunny,24500.0,Jeddah,1,Saudi,Standard,2018,1.5,106000,0,8
Nissan,Sunny,24000.0,Jeddah,0,Saudi,Standard,2018,1.5,88000,0,8
Nissan,Sunny,24000.0,Riyadh,1,Saudi,Standard,2018,1.5,108708,0,8
Nissan,Sunny,24000.0,Riyadh,1,Saudi,Standard,2018,1.5,108708,0,8
Nissan,Sunny,24000.0,Riyadh,1,Saudi,Standard,2018,1.5,124758,0,8
Nissan,Sunny,24000.0,Jeddah,1,Saudi,Standard,2018,1.5,88000,0,8
Nissan,Sunny,23000.0,Riyadh,0,Saudi,Standard,2018,1.5,105000,0,8
Nissan,Sunny,23000.0,Qassim,0,Gulf Arabic,Standard,2016,1.5,156103,0,10
Nissan,Sunny,23000.0,Qassim,1,Gulf Arabic,Standard,2016,1.5,158000,0,10
Nissan,Sunny,23000.0,Qassim,1,Gulf Arabic,Standard,2016,1.5,156103,0,10
Nissan,Sunny,23000.0,Jeddah,1,Gulf Arabic,Semi Full,2018,1.5,106,0,8
Nissan,Sunny,23000.0,Qassim,1,Gulf Arabic,Standard,2016,1.5,158000,0,10
Nissan,Sunny,23000.0,Riyadh,1,Saudi,Standard,2018,1.5,105000,0,8
Nissan,Sunny,22500.0,Riyadh,1,Saudi,Standard,2017,1.5,106646,0,9
Nissan,Sunny,22500.0,Riyadh,1,Saudi,Standard,2017,1.5,106646,0,9
Nissan,Sunny,21500.0,Riyadh,0,Saudi,Standard,2017,1.5,109763,0,9
Nissan,Sunny,21500.0,Riyadh,1,Saudi,Standard,2017,1.5,106475,0,9
Nissan,Sunny,21500.0,Riyadh,1,Saudi,Standard,2017,1.5,109763,0,9
Nissan,Sunny,20000.0,Riyadh,0,Saudi,Standard,2014,1.5,139740,0,12
Nissan,Sunny,20000.0,Jeddah,0,Saudi,Standard,2016,1.5,200000,0,10
Nissan,Sunny,20000.0,Riyadh,0,Saudi,Standard,2016,1.5,146000,0,10
Nissan,Sunny,20000.0,Riyadh,1,Saudi,Standard,2016,1.5,211000,0,10
Nissan,Sunny,20000.0,Riyadh,1,Saudi,Standard,2016,1.5,211000,0,10
Nissan,Sunny,20000.0,Riyadh,1,Saudi,Standard,2014,1.5,139740,0,12
Nissan,Sunny,20000.0,Jeddah,1,Saudi,Standard,2016,1.5,200000,0,10
Nissan,Sunny,20000.0,Riyadh,1,Saudi,Standard,2016,1.5,146000,0,10
Nissan,Sunny,19000.0,Riyadh,0,Saudi,Standard,2011,1.4,108000,0,15
Nissan,Sunny,19000.0,Riyadh,1,Saudi,Standard,2011,1.4,108000,0,15
Nissan,Sunny,15000.0,Riyadh,0,Saudi,Semi Full,2011,1.6,212000,0,15
Nissan,Sunny,15000.0,Abha,0,Other,Semi Full,2007,2.8,300020,0,19
Nissan,Sunny,15000.0,Abha,0,Other,Semi Full,2007,2.8,300020,0,19
Nissan,Sunny,15000.0,Jubail,1,Saudi,Standard,2011,1.5,182000,0,15
Nissan,Sunny,15000.0,Riyadh,1,Saudi,Semi Full,2011,1.6,212000,0,15
Nissan,Sunny,11000.0,Riyadh,1,Saudi,Standard,2009,1.0,377000,0,17
Nissan,Sunny,11000.0,Riyadh,1,Saudi,Standard,2009,1.0,377000,0,17
Nissan,Sunny,10000.0,Riyadh,0,Saudi,Standard,2008,1.5,275000,0,18
Nissan,Sunny,10000.0,Riyadh,0,Saudi,Standard,2011,1.6,311000,0,15
Nissan,Sunny,10000.0,Riyadh,0,Saudi,Standard,2008,1.5,275000,0,18
Nissan,Sunny,10000.0,Riyadh,0,Saudi,Standard,2011,1.6,311000,0,15
Nissan,Sunny,9000.0,Dammam,1,Saudi,Semi Full,2010,1.3,294000,0,16
Nissan,Sunny,7000.0,Riyadh,0,Saudi,Standard,2011,1.4,290,0,15
Nissan,Sunny,7000.0,Qassim,0,Gulf Arabic,Standard,2000,1.3,120000,0,26
Nissan,Sunny,7000.0,Riyadh,0,Saudi,Standard,2011,1.4,290,0,15
Nissan,Sunny,25481.0,Riyadh,0,Other,Standard,2013,1.5,175097,1,13
Nissan,Sunny,25481.0,Riyadh,0,Other,Standard,2014,1.5,156,1,12
Nissan,Sunny,25481.0,Riyadh,0,Gulf Arabic,Standard,2002,1.6,340000,1,24
Nissan,Sunny,25481.0,Riyadh,0,Saudi,Standard,1999,2.8,500000,1,27
Nissan,Sunny,25481.0,Dammam,0,Saudi,Standard,2019,1.5,73700,1,7
Nissan,Sunny,25481.0,Al-Medina,0,Saudi,Standard,2006,1.4,256000,1,20
Nissan,Sunny,25481.0,Riyadh,0,Saudi,Semi Full,2019,1.5,43210,1,7
Nissan,Sunny,25481.0,Dammam,0,Gulf Arabic,Standard,2018,1.5,59700,1,8
Nissan,Sunny,25481.0,Dammam,0,Saudi,Semi Full,2016,1.5,76000,1,10
Nissan,Sunny,25481.0,Riyadh,0,Saudi,Standard,2016,1.5,97000,1,10
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Semi Full,2019,1.5,89300,1,7
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Standard,2018,1.5,78000,1,8
Nissan,Sunny,25481.0,Riyadh,1,Other,Standard,2014,1.5,156,1,12
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Semi Full,2014,1.5,20051,1,12
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Semi Full,2019,1.5,43210,1,7
Nissan,Sunny,25481.0,Dammam,1,Gulf Arabic,Standard,2018,1.5,59700,1,8
Nissan,Sunny,25481.0,Jeddah,1,Saudi,Full,2011,1.5,112,1,15
Nissan,Sunny,25481.0,Riyadh,0,Saudi,Standard,1999,2.8,500000,1,27
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Semi Full,2019,1.5,89300,1,7
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Standard,2016,1.5,97000,1,10
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Semi Full,2019,1.5,89221,1,7
Nissan,Sunny,25481.0,Riyadh,1,Saudi,Standard,2018,1.5,78000,1,8
Nissan,Sunny,25481.0,Dammam,1,Saudi,Standard,2019,1.5,73700,1,7
Nissan,Sunny,25481.0,Riyadh,1,Other,Standard,2013,1.5,175097,1,13
Nissan,Sunny,25481.0,Makkah,1,Saudi,Standard,2014,1.5,176000,1,12
Nissan,Sunny,25481.0,Makkah,0,Saudi,Standard,2010,1.6,300008,1,16
Nissan,Sunny,25481.0,Dammam,1,Saudi,Semi Full,2016,1.5,76000,1,10
Nissan,Sunny,25481.0,Al-Medina,0,Saudi,Standard,2006,1.4,256000,1,20
Nissan,Sunny,25481.0,Riyadh,1,Gulf Arabic,Standard,2002,1.6,340000,1,24
Nissan,Sylvian Bus,107000.0,Riyadh,0,Saudi,Full,2018,3.0,3000,0,8
Nissan,Sylvian Bus,107000.0,Riyadh,0,Saudi,Full,2018,3.0,3000,0,8
Nissan,Sylvian Bus,42000.0,Riyadh,0,Saudi,Standard,2002,2.5,37000,0,24
Nissan,Sylvian Bus,42000.0,Riyadh,0,Saudi,Standard,2002,2.5,37000,0,24
Nissan,Sylvian Bus,14000.0,Dammam,0,Saudi,Standard,1998,3.0,200000,0,28
Nissan,Sylvian Bus,14000.0,Dammam,0,Saudi,Standard,1998,3.0,200000,0,28
Nissan,VTC,145000.0,Abha,1,Other,Full,2019,4.8,39000,0,7
Nissan,VTC,138000.0,Arar,1,Saudi,Standard,2019,4.8,100,0,7
Nissan,VTC,106000.0,Dammam,0,Saudi,Standard,2016,4.0,112000,0,10
Nissan,VTC,106000.0,Dammam,1,Saudi,Standard,2016,4.0,112000,0,10
Nissan,VTC,99000.0,Riyadh,0,Saudi,Semi Full,2016,4.8,307801,0,10
Nissan,VTC,99000.0,Riyadh,0,Saudi,Semi Full,2016,4.8,307801,0,10
Nissan,VTC,75000.0,Jeddah,0,Saudi,Semi Full,2015,4.8,10000,0,11
Nissan,VTC,65000.0,Dammam,0,Saudi,Standard,2014,4.0,207000,0,12
Nissan,VTC,65000.0,Dammam,0,Saudi,Standard,2014,4.0,207000,0,12
Nissan,VTC,60000.0,Riyadh,0,Saudi,Semi Full,2009,4.8,251000,0,17
Nissan,VTC,50000.0,Qassim,0,Gulf Arabic,Standard,2014,4.8,244000,0,12
Nissan,VTC,50000.0,Qassim,0,Gulf Arabic,Standard,2014,4.8,244000,0,12
Nissan,VTC,49000.0,Al-Ahsa,0,Saudi,Standard,2015,4.8,340000,0,11
Nissan,VTC,49000.0,Al-Ahsa,0,Saudi,Standard,2015,4.8,340000,0,11
Nissan,VTC,42000.0,Dammam,0,Saudi,Standard,2009,4.0,54000,0,17
Nissan,VTC,42000.0,Dammam,0,Saudi,Standard,2009,4.0,54000,0,17
Nissan,VTC,35000.0,Riyadh,1,Saudi,Standard,2006,4.0,317109,0,20
Nissan,VTC,30000.0,Dammam,0,Saudi,Semi Full,2000,4.8,490000,0,26
Nissan,VTC,30000.0,Dammam,0,Saudi,Semi Full,2000,4.8,490000,0,26
Nissan,VTC,21000.0,Dammam,0,Saudi,Standard,1998,4.0,415000,0,28
Nissan,VTC,67800.0,Qurayyat,0,Gulf Arabic,Standard,2016,4.8,55000,1,10
Nissan,VTC,67800.0,Al-Namas,0,Saudi,Full,1999,4.5,297000,1,27
Nissan,VTC,67800.0,Qassim,0,Gulf Arabic,Semi Full,2002,4.8,650000,1,24
Nissan,VTC,67800.0,Besha,0,Saudi,Semi Full,2016,4.8,136000,1,10
Nissan,VTC,67800.0,Qassim,0,Other,Standard,2013,4.8,255,1,13
Nissan,VTC,67800.0,Tabouk,0,Saudi,Standard,2015,4.8,164000,1,11
Nissan,VTC,67800.0,Dammam,1,Saudi,Full,2019,4.5,62000,1,7
Nissan,VTC,67800.0,Al-Ahsa,1,Saudi,Standard,2007,4.8,430550,1,19
Nissan,VTC,67800.0,Al-Jouf,1,Gulf Arabic,Full,2019,4.8,46200,1,7
Nissan,VTC,67800.0,Al-Jouf,1,Gulf Arabic,Full,2016,4.8,73500,1,10
Nissan,VTC,67800.0,Dammam,1,Saudi,Full,2019,4.5,62000,1,7
Nissan,VTC,67800.0,Qurayyat,0,Gulf Arabic,Standard,2016,4.8,55000,1,10
Nissan,VTC,67800.0,Qassim,1,Gulf Arabic,Semi Full,2002,4.8,650000,1,24
Nissan,VTC,67800.0,Tabouk,0,Saudi,Standard,1999,4.5,674000,1,27
Nissan,VTC,67800.0,Dammam,1,Saudi,Semi Full,2009,4.8,660000,1,17
Nissan,VTC,67800.0,Al-Namas,1,Saudi,Full,1999,4.5,297000,1,27
Nissan,VTC,67800.0,Qassim,0,Other,Standard,2013,4.8,255,1,13
Nissan,VTC,67800.0,Tabouk,0,Saudi,Standard,2015,4.8,164000,1,11
Nissan,VTC,67800.0,Besha,0,Saudi,Semi Full,2016,4.8,136000,1,10
Nissan,VTC,67800.0,Al-Ahsa,1,Saudi,Standard,2007,4.8,430550,1,19
Nissan,X-Terra,80000.0,Jeddah,0,Saudi,Full,2014,4.0,133000,0,12
Nissan,X-Terra,80000.0,Jeddah,1,Saudi,Full,2014,4.0,133000,0,12
Nissan,X-Terra,61000.0,Qassim,1,Saudi,Full,2013,4.0,95000,0,13
Nissan,X-Terra,61000.0,Qassim,1,Saudi,Full,2013,4.0,95000,0,13
Nissan,X-Trail,74000.0,Qassim,1,Saudi,Full,2018,2.5,86500,0,8
Nissan,X-Trail,74000.0,Qassim,1,Saudi,Full,2018,2.5,86500,0,8
Nissan,X-Trail,72000.0,Riyadh,1,Saudi,Standard,2018,2.5,23936,0,8
Nissan,X-Trail,70000.0,Al-Medina,1,Saudi,Semi Full,2020,2.5,24000,0,6
Nissan,X-Trail,69500.0,Riyadh,0,Saudi,Standard,2018,2.5,30507,0,8
Nissan,X-Trail,69500.0,Riyadh,1,Saudi,Standard,2018,2.5,30507,0,8
Nissan,X-Trail,68000.0,Riyadh,1,Saudi,Standard,2018,2.5,30000,0,8
Nissan,X-Trail,68000.0,Jeddah,1,Saudi,Standard,2018,2.5,78794,0,8
Nissan,X-Trail,68000.0,Riyadh,1,Saudi,Standard,2018,2.5,30000,0,8
Nissan,X-Trail,68000.0,Jeddah,1,Saudi,Standard,2018,2.5,78794,0,8
Nissan,X-Trail,62000.0,Dammam,1,Saudi,Semi Full,2017,2.5,99000,0,9
Nissan,X-Trail,62000.0,Dammam,1,Saudi,Semi Full,2017,2.5,99000,0,9
Nissan,X-Trail,52000.0,Riyadh,1,Saudi,Full,2016,2.7,65000,0,10
Nissan,X-Trail,51000.0,Riyadh,1,Saudi,Semi Full,2017,2.5,119000,0,9
Nissan,X-Trail,51000.0,Riyadh,1,Saudi,Semi Full,2017,2.5,119000,0,9
Nissan,X-Trail,50000.0,Riyadh,0,Saudi,Standard,2016,2.5,115000,0,10
Nissan,X-Trail,50000.0,Riyadh,1,Saudi,Standard,2016,2.5,115000,0,10
Nissan,X-Trail,46000.0,Aseer,0,Saudi,Semi Full,2016,2.5,142000,0,10
Nissan,X-Trail,46000.0,Riyadh,1,Saudi,Semi Full,2017,2.5,331612,0,9
Nissan,X-Trail,46000.0,Riyadh,1,Saudi,Semi Full,2017,2.5,331612,0,9
Nissan,X-Trail,46000.0,Aseer,1,Saudi,Semi Full,2016,2.5,142000,0,10
Nissan,X-Trail,13000.0,Dammam,0,Saudi,Standard,2006,2.5,238000,0,20
Nissan,X-Trail,13000.0,Dammam,1,Saudi,Standard,2006,2.5,238000,0,20
Nissan,X-Trail,1473.0,Makkah,1,Saudi,Semi Full,2020,2.5,23000,0,6
Nissan,X-Trail,53770.0,Dammam,1,Saudi,Standard,2017,2.5,57000,1,9
Nissan,X-Trail,53770.0,Riyadh,1,Saudi,Full,2020,2.5,3171,1,6
Nissan,X-Trail,53770.0,Riyadh,1,Saudi,Full,2020,2.5,3171,1,6
Nissan,X-Trail,53770.0,Riyadh,1,Saudi,Standard,2016,2.5,138000,1,10
Nissan,X-Trail,53770.0,Dammam,1,Saudi,Standard,2017,2.5,57000,1,9
Nissan,Z350,50000.0,Dammam,1,Saudi,Semi Full,2006,3.5,105342,0,20
Nissan,Z350,50000.0,Dammam,1,Saudi,Semi Full,2006,3.5,105342,0,20
Nissan,Z370,129000.0,Dammam,0,Saudi,Full,2020,3.7,3000,0,6
Nissan,Z370,80000.0,Jazan,1,Saudi,Semi Full,2015,3.7,111075,0,11
Nissan,Z370,80000.0,Jazan,1,Saudi,Semi Full,2015,3.7,111075,0,11
Other,Other,330000.0,Qassim,0,Other,Full,2019,8.0,24643,0,7
Other,Other,330000.0,Qassim,0,Other,Full,2019,8.0,24643,0,7
Other,Other,220000.0,Qassim,0,Other,Standard,1980,2.4,2500,0,46
Other,Other,220000.0,Qassim,0,Other,Standard,1980,2.4,2500,0,46
Other,Other,50000.0,Al-Medina,0,Other,Full,2011,1.8,33000,0,15
Other,Other,39000.0,Jeddah,0,Saudi,Full,2019,1.0,4000,0,7
Other,Other,26000.0,Al-Medina,0,Other,Standard,2009,2.4,1300,0,17
Other,Other,26000.0,Al-Medina,0,Other,Standard,2009,2.4,1300,0,17
Other,Other,7000.0,Qassim,0,Saudi,Standard,2007,3.5,125,0,19
Other,Other,5500.0,Jeddah,0,Other,Semi Full,2021,1.2,3000,0,5
Other,Other,5500.0,Jeddah,0,Other,Semi Full,2021,1.2,3000,0,5
Other,Other,2000.0,Al-Baha,0,Other,Standard,2020,1.1,2848,0,6
Other,Other,2000.0,Al-Baha,0,Other,Standard,2020,1.1,2848,0,6
Other,Other,81603.0,Taef,0,Saudi,Full,2004,2.4,6000,1,22
Other,Other,81603.0,Riyadh,0,Saudi,Standard,2006,6.5,81250,1,20
Other,Other,81603.0,Khobar,0,Other,Semi Full,2019,2.4,1000,1,7
Other,Other,81603.0,Jazan,0,Other,Standard,2011,2.4,100000,1,15
Other,Other,81603.0,Riyadh,1,Saudi,Full,2009,2.4,218000,1,17
Other,Other,81603.0,Jazan,1,Other,Full,2012,2.4,150,1,14
Other,Other,81603.0,Riyadh,1,Saudi,Full,2009,2.4,218000,1,17
Other,Other,81603.0,Jeddah,0,Saudi,Semi Full,1992,2.2,120000,1,34
Other,Other,81603.0,Jazan,0,Other,Standard,2011,2.4,100000,1,15
Other,Other,81603.0,Riyadh,0,Saudi,Standard,2006,6.5,81250,1,20
Other,Other,81603.0,Taef,1,Saudi,Full,2004,2.4,6000,1,22
Other,Other,81603.0,Khobar,0,Other,Semi Full,2019,2.4,1000,1,7
Peugeot,301,18500.0,Jubail,1,Saudi,Standard,2014,1.6,170000,0,12
Peugeot,301,18500.0,Jubail,1,Saudi,Standard,2014,1.6,170000,0,12
Peugeot,301,16000.0,Makkah,1,Saudi,Semi Full,2014,1.6,100000,0,12
Peugeot,301,15000.0,Jeddah,0,Saudi,Semi Full,2015,1.6,278000,0,11
Peugeot,301,12000.0,Tabouk,0,Saudi,Standard,2014,1.6,159,0,12
Peugeot,301,12000.0,Tabouk,1,Saudi,Standard,2014,1.6,159,0,12
Peugeot,307,11000.0,Riyadh,0,Saudi,Standard,2007,1.6,75500,0,19
Peugeot,3008,79000.0,Riyadh,1,Saudi,Full,2018,1.0,30000,0,8
Peugeot,3008,79000.0,Riyadh,1,Saudi,Full,2018,1.0,30000,0,8
Peugeot,3008,30000.0,Riyadh,0,Saudi,Full,2014,1.5,76335,0,12
Peugeot,3008,30000.0,Riyadh,1,Saudi,Full,2014,1.5,76335,0,12
Peugeot,3008,20000.0,Makkah,0,Other,Full,2012,1.6,175000,0,14
Peugeot,3008,20000.0,Makkah,1,Other,Full,2012,1.6,175000,0,14
Peugeot,5008,85000.0,Riyadh,0,Saudi,Semi Full,2018,1.6,34000,0,8
